Gene ID	Gene Symbol	h1a TPM	h1a Read Count	h1b TPM	h1b Read Count	h2a TPM	h2a Read Count	h2b TPM	h2b Read Count	h2c TPM	h2c Read Count	h1a FPKM	h1b FPKM	h2a FPKM	h2b FPKM	h2c FPKM
3222	HOXC5	0.07	1.0	0.0	0.0	0.67	11.0	0.0	0.0	0.41	3.0	0.06	0.0	0.54	0.0	0.45
3223	HOXC6	0.06	1.0	0.0	0.0	3.99	70.0	1.63	6.0	0.4	3.0	0.06	0.0	3.18	1.51	0.44
3224	HOXC8	0.0	0.0	0.67	1.0	0.72	19.0	9.27	53.0	0.85	10.0	0.0	0.49	0.58	8.6	0.95
3225	HOXC9	0.15	2.0	0.0	0.0	2.39	35.0	4.97	16.0	0.0	0.0	0.13	0.0	1.9	4.61	0.0
3226	HOXC10	0.0	0.0	0.0	0.0	33.54	699.0	38.24	174.0	21.3	199.0	0.0	0.0	26.73	35.48	23.79
3227	HOXC11	0.0	0.0	32.34	67.0	13.3	488.0	25.26	201.0	7.84	128.0	0.0	23.6	10.59	23.44	8.75
3228	HOXC12	0.0	0.0	0.0	0.0	0.27	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.0	0.0
323	APBB2	5.44	412.08	0.0	0.0	9.33	746.59	2.99	53.01	2.09	76.79	4.87	0.0	7.43	2.78	2.33
3231	HOXD1	0.0	0.0	0.0	0.0	0.2	4.0	0.0	0.0	0.45	4.0	0.0	0.0	0.16	0.0	0.5
3232	HOXD3	0.28	7.0	0.0	0.0	0.3	8.0	0.0	0.0	0.13	2.0	0.26	0.0	0.24	0.0	0.15
3233	HOXD4	0.13	7.0	0.0	0.0	1.91	69.0	0.0	0.0	0.0	0.0	0.12	0.0	1.52	0.0	0.0
3234	HOXD8	0.07	1.0	0.0	0.0	0.87	18.0	0.0	0.0	1.51	11.0	0.06	0.0	0.69	0.0	1.69
3235	HOXD9	0.44	8.0	0.0	0.0	5.88	115.0	13.11	56.0	1.37	12.0	0.4	0.0	4.69	12.16	1.53
3236	HOXD10	0.0	0.0	0.0	0.0	8.01	148.0	0.0	0.0	0.0	0.0	0.0	0.0	6.38	0.0	0.0
3237	HOXD11	0.0	0.0	0.0	0.0	17.89	313.0	18.53	71.0	1.91	15.0	0.0	0.0	14.26	17.19	2.13
3238	HOXD12	0.0	0.0	0.0	0.0	0.68	19.0	0.99	6.0	0.48	6.0	0.0	0.0	0.54	0.92	0.54
3239	HOXD13	0.0	0.0	0.0	0.0	27.98	750.0	1.22	7.0	5.28	62.0	0.0	0.0	22.29	1.14	5.9
324	APC	1.07	121.0	0.0	0.0	1.52	188.0	0.04	1.0	0.39	23.0	0.96	0.0	1.21	0.04	0.44
3240	HP	2671.27	30913.27	472.93	332.53	0.0	0.0	0.0	0.0	0.0	0.0	2394.45	345.17	0.0	0.0	0.0
3241	HPCAL1	27.89	446.0	0.0	0.0	50.93	902.0	19.79	76.0	16.65	129.0	25.0	0.0	40.58	18.36	18.59
3242	HPD	21.82	282.0	254.68	205.0	0.86	12.0	0.0	0.0	0.63	4.0	19.56	185.88	0.68	0.0	0.71
3248	HPGD	0.08	2.0	0.0	0.0	5.23	154.0	5.63	37.0	38.5	498.0	0.07	0.0	4.16	5.23	43.0
3249	HPN	216.96	4161.0	105.99	112.0	29.06	563.0	4.95	20.0	6.63	55.0	194.48	77.36	23.15	4.59	7.4
325	APCS	588.53	4314.0	131.15	61.0	0.0	0.0	0.0	0.0	0.0	0.0	527.54	95.72	0.0	0.0	0.0
3250	HPR	164.98	1804.73	116.33	79.47	0.0	0.0	0.0	0.0	0.0	0.0	147.88	84.9	0.0	0.0	0.0
3251	HPRT1	26.47	335.0	0.0	0.0	28.32	387.0	0.33	1.0	11.82	73.0	23.73	0.0	22.56	0.31	13.2
3257	HPS1	71.46	2119.0	31.76	57.0	49.62	1474.0	32.63	212.0	26.59	274.0	64.06	23.18	39.54	30.28	29.7
326	AIRE	0.0	0.0	0.0	0.0	0.03	1.0	2.02	13.0	0.0	0.0	0.0	0.0	0.03	1.87	0.0
3263	HPX	293.2	4308.0	116.2	106.0	0.69	11.0	0.0	0.0	0.0	0.0	262.82	84.81	0.55	0.0	0.0
3265	HRAS	62.49	609.0	0.0	0.0	78.97	802.0	41.43	99.0	53.73	248.0	56.02	0.0	62.93	38.44	60.01
3266	ERAS	0.32	2.0	0.0	0.0	0.15	1.0	0.0	0.0	0.0	0.0	0.29	0.0	0.12	0.0	0.0
326624	RAB37	8.38	214.0	0.0	0.0	0.55	15.0	0.0	0.0	1.23	15.0	7.51	0.0	0.44	0.0	1.37
326625	MMAB	41.23	636.0	6.43	17.0	66.07	995.0	10.19	58.0	22.69	148.0	36.96	4.7	52.65	9.45	25.34
3267	AGFG1	7.21	525.0	0.0	0.0	17.77	1067.0	18.32	197.0	9.72	237.0	6.46	0.0	14.16	17.0	10.85
3268	AGFG2	17.48	876.0	5.8	17.0	6.77	373.0	0.18	2.0	1.59	39.0	15.67	4.23	5.39	0.16	1.78
3269	HRH1	0.34	16.0	0.0	0.0	3.24	167.0	1.64	18.0	2.66	60.0	0.31	0.0	2.59	1.52	2.97
327	APEH	31.3	664.0	8.06	18.0	119.47	3038.0	97.45	482.0	58.52	616.0	28.06	5.88	95.19	90.42	65.36
3270	HRC	0.25	6.0	0.0	0.0	0.2	5.0	0.0	0.0	0.0	0.0	0.23	0.0	0.16	0.0	0.0
3273	HRG	150.78	2855.0	0.0	0.0	0.1	2.0	0.0	0.0	0.0	0.0	135.15	0.0	0.08	0.0	0.0
3274	HRH2	0.14	7.0	68.49	107.0	0.82	41.0	23.2	139.0	3.17	39.0	0.13	49.99	0.65	21.52	3.54
3275	PRMT2	16.86	449.0	0.0	0.0	20.06	547.0	4.75	26.0	9.78	127.0	15.11	0.0	15.99	4.41	10.92
3276	PRMT1	82.59	1059.0	0.0	0.0	354.73	4874.0	160.96	485.0	122.37	762.0	74.04	0.0	282.65	149.35	136.67
327657	SERPINA9	2.41	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16	0.0	0.0	0.0	0.0
328	APEX1	204.84	2633.0	61.31	48.0	350.64	4960.0	223.47	668.0	123.27	781.0	183.61	44.75	279.4	207.35	137.67
3280	HES1	30.29	445.0	0.0	0.0	66.4	1055.0	16.92	59.0	12.43	89.0	27.15	0.0	52.91	15.7	13.89
3281	HSBP1	5.78	548.0	8.65	50.0	19.71	2035.0	18.84	419.0	21.66	989.0	5.18	6.32	15.71	17.48	24.19
3283	HSD3B1	0.2	3.0	0.0	0.0	0.06	1.0	0.0	0.0	0.27	2.0	0.18	0.0	0.05	0.0	0.3
3284	HSD3B2	1.01	16.0	0.0	0.0	0.06	1.0	0.0	0.0	0.0	0.0	0.91	0.0	0.05	0.0	0.0
329	BIRC2	16.87	430.0	0.0	0.0	17.94	503.0	19.57	109.0	16.27	224.0	15.12	0.0	14.29	18.16	18.17
3290	HSD11B1	98.36	1237.0	0.0	0.0	1.48	20.0	0.0	0.0	0.0	0.0	88.16	0.0	1.18	0.0	0.0
3291	HSD11B2	5.24	96.0	0.0	0.0	60.9	1209.0	14.06	61.0	13.59	121.0	4.69	0.0	48.53	13.05	15.18
3292	HSD17B1	3.01	34.0	0.0	0.0	1.23	15.0	0.0	0.0	1.45	8.0	2.7	0.0	0.98	0.0	1.62
3293	HSD17B3	25.44	358.0	0.0	0.0	0.75	13.0	0.0	0.0	0.0	0.0	22.81	0.0	0.6	0.0	0.0
3294	HSD17B2	6.64	87.0	0.0	0.0	0.21	3.0	0.0	0.0	0.16	1.0	5.95	0.0	0.17	0.0	0.17
3295	HSD17B4	156.69	4111.0	0.0	0.0	81.89	2350.0	27.38	169.0	28.63	369.0	140.45	0.0	65.25	25.41	31.97
3297	HSF1	63.64	1161.0	0.0	0.0	87.4	1787.0	44.03	218.0	39.73	319.0	57.04	0.0	69.64	40.86	44.37
3298	HSF2	7.69	204.0	0.0	0.0	9.47	267.0	5.38	34.0	2.52	32.0	6.89	0.0	7.55	4.99	2.81
3299	HSF4	105.44	1714.0	0.0	0.0	13.48	269.0	4.74	17.0	0.0	0.0	94.51	0.0	10.74	4.4	0.0
33	ACADL	13.46	343.0	0.0	0.0	0.18	5.0	0.0	0.0	0.0	0.0	12.07	0.0	0.14	0.0	0.0
330	BIRC3	5.18	273.0	12.28	56.0	8.05	443.0	2.74	48.0	7.64	185.0	4.64	8.96	6.42	2.54	8.54
3300	DNAJB2	68.76	1410.0	28.69	33.0	30.82	757.0	8.85	43.0	29.15	275.0	61.63	20.94	24.56	8.22	32.55
3301	DNAJA1	25.09	580.0	4.92	7.0	85.55	2144.0	263.4	1438.0	151.95	1703.0	22.49	3.59	68.16	244.4	169.7
3303	HSPA1A	2719.99	65383.68	158.14	234.0	680.72	17749.44	378.73	2148.95	264.89	3085.64	2438.12	115.41	542.4	351.41	295.84
3304	HSPA1B	1494.48	37905.32	0.0	0.0	674.06	18549.56	148.9	891.05	135.63	1666.36	1339.61	0.0	537.1	138.16	151.48
3305	HSPA1L	3.2	90.0	0.0	0.0	0.98	30.0	2.26	15.0	0.0	0.0	2.87	0.0	0.78	2.1	0.0
3306	HSPA2	5.35	151.0	0.0	0.0	6.3	193.0	0.0	0.0	2.49	34.0	4.79	0.0	5.02	0.0	2.78
3308	HSPA4	22.99	1171.0	4.5	14.0	52.13	2887.0	32.09	384.0	29.71	730.0	20.61	3.28	41.54	29.78	33.18
3309	HSPA5	138.92	5733.0	11.88	30.0	171.94	7712.0	82.74	803.0	42.3	843.0	124.53	8.67	137.0	76.77	47.24
331	XIAP	7.92	730.37	205.97	1162.29	4.54	457.3	97.72	2123.03	12.98	579.06	7.1	150.32	3.62	90.67	14.5
3310	HSPA6	10.24	241.0	0.0	0.0	10.93	279.0	22.68	126.0	13.07	149.0	9.18	0.0	8.71	21.05	14.59
3312	HSPA8	82.61	1831.0	100.89	109.0	949.16	23052.0	953.92	5024.0	794.51	8601.0	74.04	73.63	756.29	885.1	887.35
3313	HSPA9	61.19	2860.0	54.23	155.0	139.98	7113.0	55.98	615.0	66.31	1496.0	54.85	39.58	111.53	51.94	74.06
3315	HSPB1	2190.77	12386.0	2485.27	903.0	1462.68	8831.0	3003.82	4123.0	1526.81	4295.0	1963.74	1813.85	1165.47	2787.12	1705.22
3316	HSPB2	1.56	10.0	0.0	0.0	2.19	15.0	0.0	0.0	0.95	3.0	1.4	0.0	1.74	0.0	1.06
332	BIRC5	11.42	301.0	50.06	76.0	45.72	1293.0	17.52	102.0	12.04	149.0	10.23	36.53	36.43	16.25	13.45
3320	HSP90AA1	128.74	4305.0	57.09	117.0	403.33	14642.72	288.74	2272.0	279.1	4513.0	115.39	41.67	321.38	267.91	311.71
3321	IGSF3	6.38	434.0	0.0	0.0	1.49	119.0	0.0	0.0	0.28	10.0	5.72	0.0	1.19	0.0	0.32
3326	HSP90AB1	664.84	17153.0	6.3	10.0	1199.75	33587.0	497.46	3027.0	338.5	4229.0	595.94	4.6	955.96	461.57	378.05
3329	HSPD1	110.78	2469.0	0.0	0.0	441.55	10670.0	167.01	879.0	138.92	1501.0	99.3	0.0	351.83	154.96	155.15
333	APLP1	0.96	22.0	0.0	0.0	0.65	17.0	0.0	0.0	0.0	0.0	0.86	0.0	0.52	0.0	0.0
3336	HSPE1	389.32	1232.0	0.0	0.0	637.14	2118.95	436.59	345.0	546.25	883.0	348.97	0.0	507.67	405.09	610.08
3337	DNAJB1	126.45	2775.0	58.33	77.0	282.03	6802.0	200.64	1055.0	147.76	1596.0	113.35	42.57	224.72	186.16	165.03
3338	DNAJC4	105.03	1237.0	286.21	210.0	33.26	421.0	28.66	79.0	16.54	94.0	94.15	208.89	26.5	26.59	18.47
3339	HSPG2	2.58	411.44	0.0	0.0	8.78	1523.54	0.0	0.0	0.14	10.92	2.32	0.0	7.0	0.0	0.16
333926	PPM1J	2.21	36.0	0.0	0.0	1.7	30.0	0.0	0.0	0.0	0.0	1.98	0.0	1.36	0.0	0.0
333929	SNAI3	0.12	2.0	0.0	0.0	1.17	21.0	2.55	10.0	2.48	20.0	0.11	0.0	0.93	2.36	2.77
333932	H3C15	1.83	5.0	0.0	0.0	3.86	11.0	0.0	0.0	0.71	1.0	1.64	0.0	3.08	0.0	0.79
334	APLP2	130.21	4124.0	0.0	0.0	155.44	5809.0	19.35	147.0	21.3	357.0	116.71	0.0	123.86	17.95	23.79
3340	NDST1	9.91	867.0	4.34	23.0	8.71	830.0	1.33	27.0	0.45	19.0	8.88	3.17	6.94	1.23	0.51
3344	FOXN2	10.35	593.0	0.0	0.0	4.87	301.0	6.24	83.0	5.05	138.0	9.27	0.0	3.88	5.79	5.64
335	APOA1	11203.43	79141.0	7331.84	3279.0	0.13	1.0	0.0	0.0	0.0	0.0	10042.42	5351.07	0.11	0.0	0.0
3351	HTR1B	0.04	1.0	0.0	0.0	0.04	1.0	0.0	0.0	0.0	0.0	0.03	0.0	0.03	0.0	0.0
3352	HTR1D	26.24	760.0	21.36	38.0	7.28	229.0	11.57	79.0	2.14	30.0	23.52	15.59	5.8	10.74	2.39
3354	HTR1E	0.0	0.0	18.06	70.0	0.0	0.0	1.34	20.0	0.03	1.0	0.0	13.18	0.0	1.24	0.04
3355	HTR1F	0.09	4.0	0.0	0.0	0.03	1.0	0.0	0.0	0.0	0.0	0.08	0.0	0.02	0.0	0.0
3356	HTR2A	0.0	0.0	9.47	29.0	0.05	3.0	0.93	11.0	0.37	9.0	0.0	6.91	0.04	0.87	0.42
3357	HTR2B	0.06	1.0	0.0	0.0	0.32	6.0	0.0	0.0	0.0	0.0	0.05	0.0	0.26	0.0	0.0
3358	HTR2C	0.0	0.0	0.0	0.0	0.0	0.0	0.43	5.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0
3359	HTR3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	6.0	0.0	0.0	0.0	0.0	0.71
336	APOA2	144402.61	323045.0	62100.25	9668.0	4.31	10.0	0.0	0.0	0.0	0.0	129438.18	45323.25	3.43	0.0	0.0
3360	HTR4	0.0	0.0	0.0	0.0	0.03	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0
3361	HTR5A	0.08	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0
3362	HTR6	0.0	0.0	0.0	0.0	0.02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0
3363	HTR7	0.0	0.0	0.0	0.0	0.08	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0
3364	HUS1	7.53	233.0	8.96	17.0	5.44	183.0	8.92	66.0	5.47	83.0	6.75	6.54	4.34	8.28	6.11
337	APOA4	5.03	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51	0.0	0.0	0.0	0.0
3371	TNC	1.01	66.0	11.1	63.0	19.57	1451.0	0.55	12.0	0.4	17.0	0.91	8.1	15.6	0.51	0.44
3373	HYAL1	88.97	1433.34	0.0	0.0	37.23	716.7	13.41	50.78	6.78	50.67	79.75	0.0	29.66	12.45	7.57
3375	IAPP	0.76	13.85	1.58	1.79	0.1	2.0	8.48	37.76	0.62	5.6	0.68	1.15	0.08	7.87	0.69
3376	IARS1	22.34	1041.0	0.0	0.0	58.55	2998.0	25.3	276.0	19.36	438.0	20.02	0.0	46.65	23.48	21.62
337867	UBAC2	41.47	881.0	3.95	14.0	55.41	1340.0	14.01	68.0	10.65	111.0	37.17	2.88	44.15	13.0	11.89
337876	CHSY3	0.13	4.0	0.0	0.0	0.61	21.0	0.03	1.0	0.21	14.0	0.11	0.0	0.49	0.03	0.24
337879	KRTAP8-1	0.59	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0
337880	KRTAP11-1	0.27	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.0	0.0
337978	KRTAP21-2	0.47	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42	0.0	0.0	0.0	0.0
338	APOB	162.98	25556.0	2.83	27.0	0.01	1.0	0.0	0.0	0.0	0.0	146.09	2.07	0.0	0.0	0.0
338094	FAM151A	6.06	116.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.43	0.0	0.0	0.0	0.0
3381	IBSP	0.0	0.0	0.0	0.0	0.19	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0
3382	ICA1	17.0	355.0	0.0	0.0	21.87	543.0	18.12	57.0	11.51	105.0	15.24	0.0	17.42	16.81	12.86
3383	ICAM1	20.49	624.0	0.0	0.0	28.6	946.0	6.55	47.0	4.28	63.0	18.36	0.0	22.79	6.08	4.77
338322	NLRP10	0.0	0.0	5.08	14.0	0.0	0.0	5.26	55.64	0.45	9.85	0.0	3.71	0.0	4.88	0.51
338323	NLRP14	0.05	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0
338328	GPIHBP1	0.71	16.0	0.0	0.0	0.04	1.0	0.0	0.0	0.0	0.0	0.64	0.0	0.03	0.0	0.0
338339	CLEC4D	0.0	0.0	0.0	0.0	0.24	4.0	0.0	0.0	0.54	5.0	0.0	0.0	0.19	0.0	0.6
338382	RAB7B	0.56	16.0	0.0	0.0	1.55	43.0	0.0	0.0	1.52	19.0	0.5	0.0	1.24	0.0	1.7
338398	TAS2R60	0.13	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0
3384	ICAM2	6.6	64.11	0.0	0.0	40.25	427.88	0.0	0.0	8.08	39.47	5.92	0.0	32.07	0.0	9.03
338440	ANO9	24.85	719.0	0.0	0.0	110.67	3442.0	0.0	0.0	2.06	30.0	22.28	0.0	88.18	0.0	2.3
338442	HCAR2	0.05	1.0	0.0	0.0	2.42	52.98	21.2	101.47	9.07	89.13	0.04	0.0	1.92	19.67	10.13
3385	ICAM3	28.33	404.0	0.0	0.0	13.89	238.0	7.62	24.0	11.82	92.0	25.39	0.0	11.07	7.07	13.2
338557	FFAR4	0.8	30.0	0.0	0.0	0.59	24.0	1.25	11.11	0.05	1.0	0.71	0.0	0.47	1.16	0.06
338596	ST8SIA6	1.31	61.0	0.0	0.0	0.06	5.0	0.0	0.0	0.3	10.0	1.18	0.0	0.05	0.0	0.33
338599	DUPD1	0.02	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0
3386	ICAM4	0.35	4.0	0.0	0.0	0.73	9.0	0.0	0.0	0.39	2.0	0.31	0.0	0.58	0.0	0.43
338645	LUZP2	0.05	1.0	0.0	0.0	0.07	4.0	5.5	41.0	0.23	6.0	0.04	0.0	0.05	5.1	0.26
338657	CCDC84	73.61	563.0	0.0	0.0	53.44	489.0	13.69	25.0	15.9	86.0	65.98	0.0	42.58	12.71	17.75
338692	ANKRD13D	29.88	575.0	48.79	44.0	29.33	646.0	3.43	17.0	6.35	54.0	26.78	35.61	23.37	3.18	7.09
338699	ANKRD42	3.9	145.63	24.38	59.0	1.94	88.0	4.84	40.01	1.69	29.0	3.49	17.79	1.54	4.49	1.88
338707	B4GALNT4	0.0	0.0	0.0	0.0	4.38	190.0	0.0	0.0	0.16	3.0	0.0	0.0	3.49	0.0	0.18
338761	C1QL4	0.5	10.0	0.0	0.0	2.04	45.0	0.0	0.0	0.41	4.0	0.44	0.0	1.63	0.0	0.45
338773	TMEM119	0.15	4.0	19.81	36.0	3.75	110.0	0.0	0.0	0.77	11.0	0.13	14.46	2.99	0.0	0.86
338811	TAFA2	0.18	5.0	0.0	0.0	0.08	3.0	0.0	0.0	0.19	3.0	0.17	0.0	0.06	0.0	0.21
338821	SLCO1B7	0.0	0.0	0.0	0.0	0.05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0
338872	C1QTNF9	0.97	17.01	0.0	0.0	0.11	2.06	0.0	0.0	0.0	0.0	0.87	0.0	0.09	0.0	0.0
338879	RNASE10	0.36	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.0	0.0
338917	VSX2	0.03	1.0	0.0	0.0	0.03	1.0	0.0	0.0	0.0	0.0	0.03	0.0	0.02	0.0	0.0
339	APOBEC1	0.0	0.0	0.0	0.0	1.82	13.0	8.08	13.0	5.76	19.0	0.0	0.0	1.45	7.5	6.44
339105	PRSS53	7.29	209.6	0.0	0.0	2.58	80.42	0.0	0.0	0.0	0.0	6.53	0.0	2.05	0.0	0.0
339122	RAB43	14.42	650.98	30.22	82.0	11.53	592.68	4.8	50.0	6.03	132.0	12.92	22.06	9.19	4.45	6.73
339123	JMJD8	98.18	1737.53	214.49	228.71	114.8	2256.94	49.74	203.02	28.55	246.95	88.01	156.54	91.47	46.16	31.88
339145	CIBAR2	0.0	0.0	9.01	10.0	0.0	0.0	1.18	5.0	0.46	4.0	0.0	6.58	0.0	1.09	0.51
339175	METTL2A	5.83	262.03	31.96	122.0	8.56	335.77	10.51	154.37	11.05	132.09	5.22	23.32	6.82	9.76	12.34
339210	C17orf67	3.26	65.0	0.0	0.0	0.79	17.0	7.0	33.0	5.38	52.0	2.92	0.0	0.63	6.5	6.0
339221	ENPP7	12.9	275.0	18.1	22.0	0.0	0.0	0.0	0.0	0.0	0.0	11.57	13.21	0.0	0.0	0.0
339229	OXLD1	127.3	982.0	254.55	68.0	34.98	332.0	47.95	71.0	34.68	84.0	114.1	185.78	27.87	44.49	38.73
339230	CCDC137	47.85	956.0	129.33	67.0	50.0	1075.0	19.38	90.0	13.82	138.0	42.89	94.39	39.84	17.99	15.43
339231	ARL16	66.23	929.0	38.33	21.54	39.72	547.0	23.95	54.76	28.95	142.1	59.37	27.97	31.65	22.22	32.33
339287	MSL1	18.82	677.0	0.0	0.0	31.95	1515.0	7.92	83.0	10.23	221.0	16.87	0.0	25.46	7.35	11.43
339302	CPLX4	0.1	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0
339318	ZNF181	4.17	134.0	0.0	0.0	2.16	70.0	2.45	33.0	1.2	16.0	3.74	0.0	1.72	2.27	1.33
339324	ZNF260	5.64	300.0	5.83	21.07	3.73	219.01	3.84	51.08	3.21	81.9	5.06	4.26	2.97	3.56	3.58
339327	ZNF546	2.08	180.0	12.69	67.0	0.12	11.0	0.59	12.0	0.17	7.0	1.86	9.26	0.09	0.55	0.19
339344	MYPOP	13.24	264.0	0.0	0.0	6.68	136.0	0.0	0.0	3.37	30.0	11.87	0.0	5.32	0.0	3.76
339345	NANOS2	0.27	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
339366	ADAMTSL5	11.9	310.0	0.0	0.0	9.4	263.0	4.3	26.0	3.3	41.0	10.67	0.0	7.49	3.99	3.68
339390	CLEC4G	0.42	5.0	0.0	0.0	0.06	1.0	0.0	0.0	0.0	0.0	0.38	0.0	0.05	0.0	0.0
339398	LINGO4	0.97	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87	0.0	0.0	0.0	0.0
3394	IRF8	0.52	14.0	0.0	0.0	9.88	285.0	0.5	3.0	3.93	51.0	0.46	0.0	7.87	0.47	4.39
339403	RXFP4	0.0	0.0	0.0	0.0	5.37	77.0	0.0	0.0	2.47	16.0	0.0	0.0	4.28	0.0	2.76
339416	ANKRD45	0.96	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	1.0	0.86	0.0	0.0	0.0	0.14
339448	C1orf174	26.09	457.0	7.77	8.0	21.69	379.0	11.71	51.5	3.99	30.06	23.38	5.67	17.28	10.87	4.45
339451	KLHL17	9.85	249.0	0.0	0.0	12.24	340.0	0.65	4.0	0.56	7.0	8.83	0.0	9.75	0.61	0.62
339453	TMEM240	0.64	8.0	0.0	0.0	0.3	4.0	0.0	0.0	0.0	0.0	0.57	0.0	0.24	0.0	0.0
339456	TMEM52	18.14	135.0	97.46	46.0	23.16	185.0	0.0	0.0	5.72	21.0	16.26	71.13	18.45	0.0	6.39
339479	BRINP3	0.0	0.0	0.0	0.0	0.0	0.0	1.84	20.0	0.15	2.0	0.0	0.0	0.0	1.7	0.17
339487	ZBTB8OS	35.32	548.59	0.0	0.0	22.77	413.0	47.82	201.21	39.07	331.9	31.66	0.0	18.14	44.37	43.64
339488	TFAP2E	0.27	18.0	0.0	0.0	1.11	53.0	0.0	0.0	0.11	4.0	0.24	0.0	0.89	0.0	0.12
339500	ZNF678	1.43	134.0	0.0	0.0	1.44	148.0	1.48	32.0	0.36	16.0	1.29	0.0	1.15	1.37	0.4
339512	CCDC190	0.0	0.0	72.87	221.0	0.0	0.0	3.69	43.0	0.17	4.0	0.0	53.18	0.0	3.42	0.19
339541	ARMH1	1.89	31.0	0.0	0.0	1.46	25.0	1.88	9.0	0.0	0.0	1.69	0.0	1.16	1.75	0.0
339559	ZFP69	3.26	84.0	0.0	0.0	5.6	175.0	0.0	0.0	0.25	3.0	2.93	0.0	4.46	0.0	0.27
3396	MRPL58	79.1	552.0	0.0	0.0	97.57	730.0	90.33	152.0	80.6	278.0	70.9	0.0	77.75	83.82	90.02
339665	SLC35E4	2.21	62.07	0.0	0.0	6.91	204.42	2.43	15.0	0.87	11.0	1.98	0.0	5.51	2.26	0.97
339669	TEX33	0.0	0.0	0.0	0.0	0.11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0
3397	ID1	12.89	114.0	0.0	0.0	161.14	1473.0	29.78	60.0	47.78	188.0	11.56	0.0	128.4	27.63	53.37
339745	SPOPL	3.73	224.0	0.0	0.0	4.13	268.0	4.64	65.0	5.29	152.0	3.34	0.0	3.29	4.31	5.91
339761	CYP27C1	0.74	37.0	18.68	57.0	0.06	3.0	0.85	10.0	0.08	2.0	0.66	13.63	0.04	0.79	0.09
339766	MROH2A	0.35	18.0	5.82	27.0	0.0	0.0	1.18	21.0	0.11	4.0	0.32	4.25	0.0	1.09	0.12
339768	ESPNL	0.13	5.0	0.0	0.0	0.46	20.0	0.0	0.0	0.0	0.0	0.12	0.0	0.37	0.0	0.0
339778	FAM166C	0.0	0.0	4.55	12.0	5.58	52.0	0.0	0.0	0.24	5.0	0.0	3.32	4.45	0.0	0.27
3398	ID2	61.38	710.0	0.0	0.0	37.25	465.0	46.44	128.0	30.42	172.0	55.02	0.0	29.68	43.09	33.97
339804	C2orf74	29.03	205.0	0.0	0.0	1.28	10.0	0.0	0.0	1.44	5.0	26.03	0.0	1.02	0.0	1.6
339829	CCDC39	0.15	6.0	0.0	0.0	0.07	3.0	0.0	0.0	0.0	0.0	0.13	0.0	0.05	0.0	0.0
339834	IHO1	2.48	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22	0.0	0.0	0.0	0.0
339855	KY	0.02	1.0	0.0	0.0	0.04	5.0	0.0	0.0	0.03	1.0	0.01	0.0	0.03	0.0	0.04
339883	C3orf35	3.07	73.0	0.0	0.0	1.92	46.0	0.0	0.0	0.0	0.0	2.76	0.0	1.53	0.0	0.0
3399	ID3	11.16	85.0	0.0	0.0	110.73	905.0	151.83	278.0	41.28	155.0	10.01	0.0	88.23	140.87	46.1
339965	CCDC158	0.09	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0
339977	LRRC66	0.45	16.0	0.0	0.0	0.44	17.0	0.0	0.0	0.0	0.0	0.4	0.0	0.35	0.0	0.0
